
|W240CI      |95.9  MHz |FX |240 |ND  |-                   |D  |-  |LIC    |NORTH PALM BEACH         |FL |US |BLFT   -20140417ABP |0.25   kW |0.25   kW |120.6   |0.0     |85933      |N |26 |45 |42.00 |W |80  |4  |42.00 |JVC MEDIA OF SOUTH FLA, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |124.   m|124.0  m|111595    |-       |1031315 |119.   m|1625940   |
|W254AI      |95.9  MHz |FX |240 |ND  |-                   |D  |-  |CP     |AUBURNDALE               |FL |US |BPFT   -20160127AEA |0.25   kW |0.25   kW |0.0     |0.0     |76209      |N |28 |0  |50.90 |W |81  |45 |0.70  |RADIO TRAINING NETWORK, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |100.   m|100.0  m|123081    |-       |1064539 |59.    m|1719778   |
|WEJZ        |96.1  MHz |FM |241 |ND  |-                   |C0 |-  |LIC    |JACKSONVILLE             |FL |US |BLH    -19881109KA  |100.   kW |100.   kW |300.0   |300.0   |55706      |N |30 |19 |22.00 |W |81  |38 |34.00 |RENDA BROADCASTING CORP. OF NEVADA                                          |   0.00 km |   0.00 mi |  0.00 deg |304.   m|304.0  m|-         |-       |1029147 |302.   m|120105    |
|WRXK-FM     |96.1  MHz |FM |241 |ND  |-                   |C  |-  |LIC    |BONITA SPRINGS           |FL |US |BMLH   -20000928ABL |100.   kW |100.   kW |341.0   |341.0   |73976      |N |26 |25 |22.00 |W |81  |37 |49.00 |BEASLEY MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |343.   m|343.0  m|-         |-       |1027588 |335.   m|523138    |
|WTMP-FM     |96.1  MHz |FM |241 |ND  |-                   |A  |-  |LIC    |DADE CITY                |FL |US |BLH    -20080109AFU |2.8    kW |2.8    kW |147.0   |147.0   |15239      |N |28 |28 |22.00 |W |82  |17 |45.00 |SCOTT SAVAGE, RECEIVER                                                      |   0.00 km |   0.00 mi |  0.00 deg |180.   m|180.0  m|-         |-       |1028057 |116.   m|1227818   |
|WHBX        |96.1  MHz |FM |241 |ND  |-                   |C2 |-  |LIC    |TALLAHASSEE              |FL |US |BLH    -20150505AAO |37.    kW |37.    kW |143.3   |143.3   |28168      |N |30 |15 |57.60 |W |84  |16 |28.47 |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |151.3  m|151.3  m|-         |-       |1063013 |143.1  m|1677274   |
|WSKT-LP     |96.1  MHz |FL |241 |ND  |-                   |L1 |-  |CP     |MIAMI                    |FL |US |BNPL   -20131107AAE |0.081  kW |0.     kW |33.8    |0.0     |194819     |N |25 |50 |38.50 |W |80  |12 |28.60 |AGAPE FORCE MIAMI                                                           |   0.00 km |   0.00 mi |  0.00 deg |33.5   m|0.0    m|-         |-       |-       |30.5   m|1586233   |
|WWID-LP     |96.1  MHz |FL |241 |ND  |-                   |L1 |-  |CP MOD |ORLANDO                  |FL |US |BMPL   -20160411AAK |0.068  kW |0.     kW |37.0    |0.0     |194169     |N |28 |32 |43.20 |W |81  |12 |39.10 |LA MISION, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |55.    m|0.0    m|-         |-       |-       |28.    m|1726124   |
|WTMP-FM     |96.1  MHz |FA |241 |ND  |-                   |A  |-  |USE    |DADE CITY                |FL |US |-      --           |-      kW |-      kW |-       |-       |15239      |N |28 |22 |15.00 |W |82  |8  |5.00  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|288627    |
|WRXK-FM     |96.1  MHz |FA |241 |ND  |-                   |C  |-  |USE    |BONITA SPRINGS           |FL |US |-      --           |-      kW |-      kW |-       |-       |73976      |N |26 |26 |53.00 |W |81  |48 |54.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|292110    |
|WEJZ        |96.1  MHz |FA |241 |ND  |-                   |C0 |-  |USE    |JACKSONVILLE             |FL |US |-      --           |-      kW |-      kW |-       |-       |55706      |N |30 |19 |22.00 |W |81  |38 |34.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|292112    |
|WHBX        |96.1  MHz |FA |241 |ND  |-                   |C2 |-  |USE    |TALLAHASSEE              |FL |US |-      --           |-      kW |-      kW |-       |-       |28168      |N |30 |13 |34.00 |W |84  |15 |0.00  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300030    |
|W241AX      |96.1  MHz |FX |241 |DA  |-                   |D  |-  |LIC    |BOCA RATON               |FL |US |BLFT   -20130826ABN |0.25   kW |0.25   kW |137.9   |0.0     |138734     |N |26 |26 |1.00  |W |80  |5  |31.00 |PALM BEACH RADIO GROUP LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |139.   m|139.0  m|104079    |0.      |1022485 |135.   m|1570769   |
|W241BP      |96.1  MHz |FX |241 |ND  |-                   |D  |-  |LIC    |KISSIMMEE                |FL |US |BLFT   -20130924AGR |0.019  kW |0.019  kW |106.6   |0.0     |158244     |N |28 |22 |1.00  |W |81  |23 |13.00 |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |126.   m|126.0  m|114060    |-       |1041410 |99.    m|1576349   |
|W241AX      |96.1  MHz |FX |241 |DA  |-                   |D  |-  |CP     |BOCA RATON               |FL |US |BPFT   -20140204AAA |0.23   kW |0.23   kW |0.0     |0.0     |138734     |N |26 |26 |1.00  |W |80  |5  |31.00 |PALM BEACH RADIO GROUP LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |139.   m|139.0  m|118136    |0.      |1022485 |135.   m|1631519   |
|WPCQ-LP     |96.3  MHz |FL |242 |ND  |-                   |L1 |-  |CP     |SAFETY HARBER            |FL |US |BNPL   -20131114ACR |0.0238 kW |0.     kW |59.9    |0.0     |194086     |N |27 |58 |25.00 |W |82  |43 |37.00 |COUNTY OF PINELLAS                                                          |   0.00 km |   0.00 mi |  0.00 deg |66.    m|0.0    m|-         |-       |1030949 |60.    m|1583070   |
|WURK-LP     |96.3  MHz |FL |242 |ND  |-                   |L1 |-  |CP     |TAMPA                    |FL |US |BNPL   -20131114BLO |0.1    kW |0.     kW |29.0    |0.0     |197046     |N |27 |57 |24.20 |W |82  |28 |58.00 |RAINBOW HEIGHTS NEIGHBORHOOD ASSOCIATION AND CRIME WATCH, IN                |   0.00 km |   0.00 mi |  0.00 deg |34.1   m|0.0    m|-         |-       |-       |25.1   m|1594381   |
|WSCQ-LP     |96.3  MHz |FL |242 |ND  |-                   |L1 |-  |LIC    |SUN CITY CENTER          |FL |US |BLL    -20141027AAE |0.091  kW |0.091  kW |31.3    |0.0     |192086     |N |27 |42 |29.00 |W |82  |21 |20.00 |SUN CITY CENTER RADIO, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |44.    m|0.0    m|-         |-       |-       |30.    m|1655941   |
|WULB-LP     |96.3  MHz |FL |242 |ND  |-                   |L1 |-  |LIC    |LONG BOAT KEY            |FL |US |BMLL   -20150601ABM |0.1    kW |0.1    kW |11.7    |0.0     |195572     |N |27 |22 |10.30 |W |82  |37 |32.20 |M & M COMMUNITY DEVELOPMENT INC LONGBOAT KEY BRANCH                         |   0.00 km |   0.00 mi |  0.00 deg |13.    m|0.0    m|-         |-       |-       |12.    m|1679427   |
|WBPU-LP     |96.3  MHz |FL |242 |ND  |-                   |L1 |-  |CP MOD |ST. PETERSBURG           |FL |US |BMPL   -20160524ABM |0.1    kW |0.     kW |24.0    |0.0     |196389     |N |27 |45 |7.25  |W |82  |39 |7.82  |AFRICAN PEOPLE'S EDUCATION AND DEFENSE FUND, INC.                           |   0.00 km |   0.00 mi |  0.00 deg |26.5   m|0.0    m|-         |-       |-       |13.5   m|1729856   |
|W242AC      |96.3  MHz |FX |242 |ND  |-                   |D  |-  |LIC    |PORT ST. LUCIE           |FL |US |BLFT   -19940216TD  |0.01   kW |0.01   kW |142.0   |142.0   |22646      |N |27 |19 |27.00 |W |80  |18 |49.00 |FRIENDS BROADCASTING, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |143.   m|143.0  m|-         |-       |-       |0.     m|194991    |
|W242CA      |96.3  MHz |FX |242 |ND  |-                   |D  |-  |LIC    |OCALA                    |FL |US |BLFT   -20141007ADA |0.25   kW |0.25   kW |56.5    |0.0     |83190      |N |29 |12 |4.00  |W |82  |9  |7.00  |GENERATIONS BROADCASTING CORP.                                              |   0.00 km |   0.00 mi |  0.00 deg |79.    m|79.0   m|111451    |-       |-       |58.    m|1630750   |
|W242AK      |96.3  MHz |FX |242 |ND  |-                   |D  |-  |LIC    |LAKELAND                 |FL |US |BLFT   -20150512AAG |0.18   kW |0.18   kW |0.0     |0.0     |76167      |N |28 |9  |48.00 |W |82  |0  |51.00 |RADIO TRAINING NETWORK, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |119.   m|119.0  m|121013    |-       |1273909 |73.    m|1678055   |
|W242BF      |96.3  MHz |FX |242 |ND  |-                   |D  |-  |LIC    |PANAMA CITY              |FL |US |BLFT   -20150603AAQ |0.25   kW |0.25   kW |0.0     |0.0     |140060     |N |30 |11 |4.00  |W |85  |46 |36.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |105.   m|105.0  m|120985    |-       |1263140 |100.   m|1679693   |
|W242CI      |96.3  MHz |FX |242 |ND  |-                   |D  |-  |LIC    |JUPITER                  |FL |US |BLFT   -20150605ABD |0.201  kW |0.201  kW |0.0     |0.0     |138531     |N |26 |47 |58.00 |W |80  |4  |33.00 |ALPHA MEDIA LICENSEE LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |132.   m|132.0  m|121109    |-       |1020782 |119.   m|1679695   |
|W242CS      |96.3  MHz |FX |242 |DA  |-                   |D  |-  |CP MOD |GAINESVILLE              |FL |US |BMPFT  -20160623AAM |0.25   kW |0.25   kW |0.0     |0.0     |139043     |N |29 |37 |26.00 |W |82  |17 |19.00 |MARC RADIO GAINESVILLE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |94.    m|94.0   m|124793    |0.      |1209388 |70.    m|1731308   |
|WDBO-FM     |96.5  MHz |FM |243 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BLH    -20011219AAC |100.   kW |100.   kW |454.0   |454.0   |23443      |N |28 |34 |7.00  |W |81  |3  |16.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |463.   m|463.0  m|-         |-       |1214939 |444.   m|590309    |
|WZNS        |96.5  MHz |FM |243 |ND  |-                   |C1 |-  |LIC    |FORT WALTON BEACH        |FL |US |BLH    -20030304AAG |100.   kW |100.   kW |133.5   |133.5   |32834      |N |30 |24 |50.00 |W |86  |37 |40.00 |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |140.4  m|140.4  m|-         |-       |1041151 |135.8  m|627718    |
|WPOW        |96.5  MHz |FM |243 |DA  |-                   |C  |-  |LIC    |MIAMI                    |FL |US |BLH    -20050301ACH |100.   kW |100.   kW |307.0   |307.0   |73893      |N |25 |58 |2.00  |W |80  |12 |34.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |308.   m|308.0  m|64932     |0.      |1028046 |306.   m|1047869   |
|WJTK        |96.5  MHz |FM |243 |ND  |-                   |A  |-  |LIC    |COLUMBIA CITY            |FL |US |BLH    -20061010AOI |5.     kW |5.     kW |109.3   |109.3   |165943     |N |30 |9  |20.00 |W |82  |38 |14.00 |NEWMAN BROADCASTING, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |145.8  m|145.8  m|-         |-       |1031340 |115.8  m|1155229   |
|WIMR-LP     |96.5  MHz |FL |243 |ND  |-                   |L1 |-  |LIC    |MCINTOSH                 |FL |US |BLL    -20071127AJQ |0.094  kW |0.094  kW |30.6    |0.0     |133396     |N |29 |26 |57.00 |W |82  |13 |36.00 |MICANOPY COMMUNITY RADIO ASSOCIATION                                        |   0.00 km |   0.00 mi |  0.00 deg |60.    m|0.0    m|-         |-       |-       |30.    m|1220946   |
|WSLR-LP     |96.5  MHz |FL |243 |ND  |-                   |L1 |-  |LIC    |SARASOTA                 |FL |US |BLL    -20080424AAR |0.023  kW |0.023  kW |61.3    |0.0     |132828     |N |27 |19 |27.00 |W |82  |29 |44.00 |WSLR, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |61.3   m|0.0    m|-         |-       |1231476 |57.    m|1243868   |
|WYXZ-LP     |96.5  MHz |FL |243 |ND  |-                   |L1 |-  |LIC    |TAMPA                    |FL |US |BLL    -20151211AAR |0.069  kW |0.069  kW |36.1    |0.0     |195625     |N |28 |7  |37.00 |W |82  |25 |7.70  |TEMPLE TERRACE COMMUNITY RADIO INC                                          |   0.00 km |   0.00 mi |  0.00 deg |50.9   m|0.0    m|-         |-       |1029802 |39.6   m|1707039   |
|WPOW        |96.5  MHz |FS |243 |ND  |-                   |C  |-  |LIC    |MIAMI                    |FL |US |BXLH   -20050114AED |65.73  kW |65.73  kW |214.0   |214.0   |73893      |N |25 |58 |2.00  |W |80  |12 |34.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |215.   m|215.0  m|-         |-       |1028046 |213.   m|1001807   |
|WDBO-FM     |96.5  MHz |FS |243 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BXLH   -20130621AAE |100.   kW |100.   kW |391.0   |391.0   |23443      |N |28 |34 |7.00  |W |81  |3  |16.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |1214939 |381.   m|1559642   |
|WPOW        |96.5  MHz |FS |243 |DA  |-                   |C  |-  |LIC    |MIAMI                    |FL |US |BXLH   -20150717AAG |100.   kW |100.   kW |302.0   |302.0   |73893      |N |25 |58 |7.00  |W |80  |13 |20.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |302.   m|302.0  m|121792    |0.      |1026553 |300.   m|1683146   |
|WPOW        |96.5  MHz |FA |243 |ND  |-                   |C  |-  |USE    |MIAMI                    |FL |US |-      --           |-      kW |-      kW |-       |-       |73893      |N |25 |57 |59.00 |W |80  |12 |33.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|292227    |
|WDBO-FM     |96.5  MHz |FA |243 |ND  |-                   |C  |-  |USE    |ORLANDO                  |FL |US |-      --           |-      kW |-      kW |-       |-       |23443      |N |28 |34 |51.00 |W |81  |4  |32.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|292229    |
|791115AI    |96.5  MHz |FA |243 |ND  |-                   |C1 |-  |USE    |FORT WALTON BEACH        |FL |US |-      --           |-      kW |-      kW |-       |-       |15236      |N |30 |45 |30.00 |W |86  |43 |18.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300144    |
|-           |96.5  MHz |FA |243 |ND  |-                   |A  |-  |USE    |COLUMBIA CITY            |FL |US |RM     -9206        |-      kW |-      kW |-       |-       |0          |N |30 |4  |12.00 |W |82  |41 |42.00 |MAX MEDIA                                                                   |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|554680    |
|W243AQ      |96.5  MHz |FX |243 |ND  |-                   |D  |-  |LIC    |MACCLENNY                |FL |US |BLFT   -20070228AAS |0.027  kW |0.027  kW |88.1    |0.0     |146781     |N |30 |16 |19.00 |W |82  |7  |57.00 |DOCKINS COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |122.   m|122.0  m|77365     |-       |1063174 |87.    m|1174716   |
|W243AK      |96.5  MHz |FX |243 |DA  |-                   |D  |-  |LIC    |BRADENTON                |FL |US |BLFT   -20130715ADI |0.174  kW |0.174  kW |46.1    |0.0     |83547      |N |27 |33 |58.00 |W |82  |30 |43.00 |POLNET COMMUNICATIONS, LTD.                                                 |   0.00 km |   0.00 mi |  0.00 deg |50.    m|50.0   m|109811    |0.      |-       |39.    m|1548454   |
